Review #,Review,product,delivery,price,service,explanation,,,,
380,maganda sana kaso kulang ung binigay skn na isang itemswla ung hairclip na isadlawa order ko pink and violetbkit pink lang dumatingbnayaran kopa nmn un,1,0,0,0,"kula, the item give, paid the item",,,,
381,not really glossy lang sya maganda kaso di sya nag lighten kahit pink gloss lang sya,1,0,0,0,not good,,,,
382,maliit itong pinadala nila kesa sa dun sa mga una kong binili been trying to contact them para papalitan kasi malayo dun sa una kong nabili pero walang response galing sa kanila nakakadissapoint kay ginamit na din namin sayang pera kung d naman magamit,1,0,0,0,"no response from them, waste money if not use, small item",,,,
383,choco vanilla diko gusto ung smell nya amoy amag na ewansweet like candy mabango talaga sya nagustuhan ko prada candy parang tubig lng wala syang amoycloud mabango sya tumatagal mabilis ang shipping thank you seller and sa rider,1,1,0,0,smell for the item,,,,
384,nalito ako sa size ksi yung iba ang lake sa paa tpos yung ka same size nya lng pa sinuot dina kssya ok nman sana yung quality haixt pan regalo kopa nman sana to,1,0,0,0,"confused, small item",,,,
385,good product is in good quality although medyo maluwag ang silicon dunno why and walang freebie,1,0,0,0,"item is good, but silicone",,,,
386,mabango para sa anak ko to akala ko mag pinkish ang lips di pala pero mabango and maganda siya for teens,1,0,0,0,item is mabango for anak,,,,
387,okay na siguro for its price malakas yung tunog pero mahina lang ang hangin nung dumating maalikabok yung parcel then yang box sira at nakabukas,1,1,1,0,parcle maalikabok and box sira,,,,
388,basag yung sound and walang mic sira parang parang wala lang din umay,1,0,0,0,basag yung sound and wala mic,,,,
389,okay naman kaso ma oil sya hirap tuloy ma apply sa lips goods naman kaso ang oily nya medj mahirap sya iapply sa lips kasi d agad agad nadikit,1,0,0,0,"oil ,mahirap sya apply",,,,
390,ok po sana product ninyo kaso kulang pinadala nyo sa akin ung brown cat na socks wala po naipadala sayang din po kasi nabayaran ko na,1,0,0,0,"kula, may pinadal",,,,
391,plastic dont expect too much di siya masyado nakaka curl given na nga na mura lang siya pero thanks pa din,1,0,1,0,plastic for the cheap,,,,
392,k manipis madaling mapunit good for smooth wall,1,0,0,0,the smooth walll,,,,
393,medyo mabigat pala di ganoon kalambot as what others are saying considering the low price my comments are acceptable,1,0,1,0,medyo mabigat para sa price nya,,,,
394,di gaanong matibay kase nahulog siya ng one time ayon nasira ung sa left side niya at maingay na talaga maganda naman kahit medyo maingay order ako ulit para,1,0,0,0,hindi matibay kase nahulog na sir,,,,
395,so disappointed in this shop the product has a damage and yung size niya xs ata ito maliit siya sakin tho nastretch siya halos nasa gilid na kasi ng arms ko yung strap niya kaya pumipilipit na yung strap and i think pang teens lang itong bralette na to,1,0,0,0,may damage yung product,,,,
396,610 may dents ksi agad okay naman working sana lang d malobat agad at hnd agad masira  issue niya may dents po agad ung item dipa nagagamit ng bumili  pics uploaded pati box niya wala man lang bubble wrap for safety sana ng item lalo at ganyan ang,1,0,0,0,there are dents for item,,,,
397,good maganda po sya meron lng isang pera so na damage but overall good po ung diaper thank you maam order ulit ako,1,0,0,0,with 1 product damage,,,,
398,kulang yun order nareceive ko,0,0,0,0,not complete order recived,,,,
399,i thought i ordered yung may ilaw hahaha turns out wala palang ganun lols and di gumagana ung bluetooth na clicker but so far ok naman stand nalang talaga sya lols and mura ko naman nabili sayang lang it didnt get my expectations,1,0,1,0,hindi gumagana ung bluetooth,,,,
400,maganda yun shades na purple ang problem ko yun shades pouch i order 3pcs para sana sa mga shades nang anak ko pero 3 same color binadala ni seller lahat green pano ko ma identify yun laman kung isa lang color nang pouch nya,1,0,0,1,the same color for the pouch,,,,
401,good goods naman sya pero manipis pala madali lang masira pero good naman worth lang talaga para sa price nya,1,0,1,0,,,,,
402,poor packaging fast delivry received the next day given na breakable ang ring light wala man lng protection sa box mismo kya may crack ang nareceive ko kasi upiupi na ang box buti n lng gumagana pa rin,1,1,0,0,,,,,
403,manipis yung wallpaper tho matte sya pero mabilis mapunit and onti lang din yung isang roll tho oks narin for its price,1,0,1,0,,,,,
404,after ilang days na pag gamit iba na yung sound quality nya na medyo basag o tunog lata basta di ko maihambing yung tunog,1,0,0,0,,,,,
405,maliit sya sa ineexpect ko na 80 pieces ba wet wipes nabudol ako dami ko pa naman binili kase sayang kako shipping fee hays sana may mga actual measurement seller,1,0,0,0,,,,,
406,ok naman po and maganda pero yung kaso lang ay pundido yung color green nung ibang strips buti na lang na di ko masyado bet yung color green pero yung ibang kulay maganda oks for the price,1,0,1,0,,,,,
407,not good malambot pero ang bilis matuklap nung coat nya na color black ilang days ko pa lang nagagamit na pambahay pero tuklapan na,1,0,0,0,,,,,
408,no so good halos kalahati ay matigas yung textureyung unang purchase ko sa shop na to ok epero itong pangalawahindi magandamatigas yung materials na ginamithindi pwd sa baby na maselan,1,0,0,0,,,,,
409,ok ok nmn kaso yupi at medyo my damge slight s gilidthe rider is always kind,0,1,0,1,,,,,
410,expected ko nakalagay sa mystery pouch nila kaso parang pinagpalitan na to ng shoppe hahaha,0,0,0,0,,,,,
411,too small i was 36b so i ordered 38 para sure na mag fit but super small parang size 34 lang i cant use it too small for me,1,0,0,0,,,,,
412,okay naman working din yung remote kaso siguro yung battery yung issue mahina kasi tapos pawala wala yung paggana tapos di rin 5m 3m lang to eh bitin tuloy yung pagkakakabit ill buy another one na lang siguro,1,0,0,0,,,,,
413,ang ganda niya subra nagustohan ng lola ko binigay ko sakanya yung slipper tapos di siya makamove on na maganda paulitulit siyang sabi na maganda daw thankyou seller and riderkahit hindi na pic kasi ok namn siya walang damge thank you ulit,1,0,0,1,,,,,
414,good ok lng namn sana kasi matibay kaya lng d sya same color sa inorder q at hindi rin masayadong secure ung pagkakabalot,1,0,0,0,,,,,
415,yellow and purple sandals hindi pareho sa naka post na design,1,0,0,0,,,,,
416,medyo dogshit tbh medyo masagwa yung tunog ng sound pero pwede narin could be better pero dont expect so much,1,0,0,0,,,,,
417,thank you at tama ang size na pinadala nyo hindi kagaya nung unang order ko naxxl kahit xl lang ang nakalagay sa choice ko tapos sasabihin nyo pa na tama ang pinadala nyo mag aapply ba ako ng returnrefund kung tama ang nabili ko diba sorry for the 3 maayos,0,0,0,1,,,,,
418,maganda din naman kahit rubber at simple lang pwede gamitin sa simpleng lakad2 fashionable din pwede pang style,1,0,0,0,,,,,
419,pangalawa kuna to order bakit mali yong kulay sana ng inform muna kayo na iba kulay pinadala ninyo pangit tingan sa wall na ibax kulay,0,1,0,0,,,,,
420,khaki  wine red mabilis dumating sna nextime pa check po kung my damage o wla,0,1,0,0,,,,,
421,not sure medyo dissapointed ako  kase medyo dry na si eyelines huhu  well mura lang naman kaso bat ganon hahaha,1,0,1,0,,,,,
422,2 weeks waiting time sana legit talaga na air purifier 1wk na namin siyang gamit ok naman siya wala pa naman ako na encounter na defective sa item,1,0,0,0,,,,,
423,good what you paid is what you get do not expect too much okay na house clothes hindi ko sure kung okay lang yung garter kala ko okay for workout at least fast shipping thanks shoppe,1,1,1,0,,,,,
424,i opted for red beetles yet i got the bear oneeither out of stock siguro or bobo yung na assign sa warehouse hindi alam difference ng beetle  bear lols,0,0,0,0,,,,,
425,ginamit ng anak ko 2 days pa lang sira na agad ung onoff botton sayang ang pero ko,1,0,1,0,,,,,
426,kulang ng isang item yung power adaptor,0,0,0,0,,,,,
427,hi seller sana nextime kung mgpadala kau ng tocks paki double check naman po kasi mali po ang isa pinadala nyo size ang order ko kasi color white crocs size 3839 pinadala saakin hinde pares ang size ang isa 3637 tapos ang isa naman 3839so paano man yun suotin hinde,1,0,0,1,,,,,
428,maganda sya kaso manipis tela maganda pag dark color pero pag mga white ganern light nakikita yung pads nya pede yung brallete sa mga payatot like me hahahahhahaha kung order kayo mas maganda darker color kasi dikita pads yun lang wmamwmaa,1,0,0,0,,,,,
429,not long lasting at first natutuwa ako sa seller kci before and after ko mag place ng order very accommodating sya sa lhat ng tanong  chat ko but when i recieved the item inform them na may leak di na sya sumagot a simple sorry ok na sana kc,1,0,0,1,,,,,
430,apakatagal mapair ulit once madisconnect,1,0,0,0,,,,,
431,not recommended kasi sobrang hina,1,0,0,0,,,,,
432,di ako fully satisfied sa na receive ko kase ibang kulay dumating order ko blue eh dumating saken peach though mabilis naman sya dumating parang mataganal na to na stock kaya 3 star lng muna,0,1,0,0,,,,,
433,di ko pa natry sana okay naman iediit ko na lang tong review ko pag hindi okay itong electric hair removal,1,0,0,0,,,,,
434,sira na yun box nya tapos dame gasgas nun item mismo hindi ko alam kung kay supplier or carrier yun fault  tinesting ko muna sya and as of now ok naman sya  sana lang tumagal nd ko pa natry un charger if gumagana,1,1,0,0,,,,,
435,ganda ng colors ng socks quality ng products okay pero disappointed ako kulang ung binigay n order 2 white sock at 2 gray sock pero wla kong gray sock na nakuha 1 white sock lang din,1,0,0,0,,,,,
436,may leak siya then yung oil sa labas ng bottle is mabaho idk if its on perfume or dahil lang sa stocks,1,0,0,0,,,,,
437,ok namn quality mjo maliit kng sizing need to add 1 lalo pag mlapad paa size 37 ako dpat size 38 pla  tpos sa experience sa pagdeliver disappointed ksi mali nadeliveran ni rider which lead to delays and refund sana pero good things is nasettle at naideliver dn kaso,1,1,0,1,,,,,
438,nag tx pako kay seller na violet and pink dumating parehong pink edi wow,0,0,0,0,,,,,
439,idk kung hardware or software issue bato or compatibility pero para saken ampanget ng audio nya latency is good tho my game mode na nag sesync sa kanyang audio,1,0,0,0,,,,,
440,ano bayan palpak naman black order naminkasi boy gagamit taposss dumating blue bat ganooon di kayo sumusonod kayo sa order black dapat  order naminkakaiinisss kayo,0,0,0,0,,,,,
441,need po ng rest ng vacuum ginamit pa lang po namin ng ng 1015 minutes need ipahinga ng 2030 minutes nagbago po yung tunog at di nakahigop,1,0,0,0,,,,,
442,ok naman po at mabilis din dumating iyong battery nga lang po nya hindi samsung fake at napakabilis malowbat ganun talaga siguro pag mura,1,1,1,0,,,,,
443,mjo loading pwede na,0,0,0,0,,,,,
444,idk kung tatagal pero as of now good nman dahil walang fragile sticker hindi secure yung product wala din box and bubble wrap yung 3 is for the product mismo good kasi my manual na english easy to connect at dumating ng 90 yung violet and yung white is 100,1,1,0,0,,,,,
445,quality is okay for its price but its soft and wrinkles easily in a way that it might tear easily and break in pieces like styrofoam was shipped the right color and size is exact,1,1,1,0,,,,,
446,the sound is good maganda yung quality ng tunog kaso mahina pag nasa labas ka na tatalo ng tunog sa labas yung music yung lang maganda siya pati ang tunog kaso di ko na gustuhan kase mahina yung tunog kahit naka max yung volume sa cellphone ko im using iphone,1,0,0,0,,,,,
447,ok naman po yung itmes kaso medyo manipis nga lng pero ok naman thanks seller,1,0,0,1,,,,,
448,bakit kakaiba po yung mga scents ng pabango niyo hindi po kaamoy ng mga inspired perfumes lalo na yunh cucumber melon parang amoy damo,1,0,0,0,,,,,
449,matagal dumating di responsive si seller akala kase namen wala yun remote control di namen makita tas chinat ko si seller di sumasagot buti nlang asa labas ng box lang pala yun lang di ko nagustuhan irresponsive si seller may pa freebie tissue di naman marunong mag reply sa chat,0,1,0,1,,,,,
450,size chart is not accurate size 37 is too small for me para lang siyang 36 so i suggest you add one size,1,0,0,0,,,,,
451,wondering kung naaadjust ba sya kasi sabi sa ibang feedback naaadjust daw pero yung dumating sakin parang hindi naman,1,0,0,0,,,,,
452,okay as expected in the correct size salamat,1,0,0,0,,,,,
453,maluwang sya and clear parin sa outdoor na deliver na pala pero said app jasa manila pa,0,1,0,0,,,,,
454,ok thank you sana may charge kaso wala,1,0,0,0,,,,,
455,ok na sana eh kasota bat ganun nakaindicate na nga king an ungrateful kulay ordering pero parent paring kulay ano bat na lang seller to hindi marunong magbasa,0,0,0,1,,,,,
456,nakaka disappoint nmn po kulang po ung order ko un pa man dn ag hinihintay ko ilang beses na po ako bumili dto pto ngaun ko lg po naranasan na mag kulang supper disappointed po ako sana po sa susunod paki check po kung kulang ba ung order sayang po,0,0,0,1,,,,,
