Review #,Review,product,delivery,price,service,explanation,,,,,,
368,i ordered 3 items kaso wla ang isa hnd mn lang ako minessage ng seller na wla ang isang item or even asked me f ok lng palitan ang item na wla nakakadismaya pero ok lang dahil dumatung nmn ang dalawa,0,1,0,0,No aspect,,,,,,
369,magaganda po yung mga quality nang items ditosobrang sulit tlaga dito bumili thank you pokaya lng umabot xa nang lagpas 2 weeks bago dumatng maganda sana if s jt xpress nlng pinadala,1,1,0,0,Sulit and umabot xa nang lagpas 2 weeks,,,,,,
370,simple request not granted 1 pink 1 violet lang di pa mapagbigyan,0,0,0,0,No aspect,,,,,,
371,bokya to sakin nakakainis ayaw pa mag reply nang seller may defect pa ang headset d pa sabay malobat ayaw pa umandar pariho,1,0,0,1,Ayaw pa mag reply,,,,,,
372,dpt nga zero star ayaw lang mag sero pangit ang pag ka leader ng bag at hnde matibay ang sbitan ng bag bago nyo ibigay check nyo muna ayan rejeck pa ang binigay nyo wag kau oorder ng bag nila ang pangit at agad nasisira ang sbitan ng bg sobrang,1,0,0,0,Pangit,,,,,,
373,hindi nagana yung order ko hindi nagana yung mouthpiece nia pag may kacall ako hindi nia naririnig,1,0,0,0,Hindi nagana,,,,,,
374,i ordered color white and pink pero ang dumating green and pink hindi man lang nag inform si seller na ibang color ang ipapadala wala din bubble wrap ung item kaya yupi din ang box ng dumating,0,1,0,0,Wrong color and yupi,,,,,,
375,bibili ako around 100pcs to 500pcs ang tagal sumagot sabog kausap yung chat support nila,0,0,0,1,Ang tagal sumagot,,,,,,
376,nag order nga ako ng dalawa para different ang item pero pinackage lang sa iisa im not really required you to buy this sayang sa pera promise,0,0,1,0,Sayang sa pera,,,,,,
377,kulang yung pinadala ni seller next time po gawa ka ng list tas chekan mo po bago ilagay sa package ganun yung ibang seller i tas papdala din nila yung check list pero ayos lang po baka sticky note lang naman ang kulang,0,1,0,0,No aspect,,,,,,
378,fake fake po ito sorry po sinasabi kolang totoo ibang iba sa original walang cooling effectparang krayola na tinunaw lang,1,0,0,0,Fake,,,,,,
379,2 items in inorder ko pero ito lang nareceive ko sana maging aware din kayo na iniexpect din namin yong missing item,0,1,0,0,Missing item,,,,,,
380,dont buy anything from this shop the quality is the worst parang nagsuot ka ng papel de hapon and worst kulang pa yung item na ibibigay sayo that cause hassle for you and inconvenience kaya wag kayong bibili na dito dont recommend it may ibang shop na matino dont but,1,0,0,0,Worst quality and kulang pa,,,,,,
381,bad seller nag message ako jan sayo paki reply naman hu bigla lang kasi itong nag power off pero di namn lowbat tapos hindi na ma charge at hindi na ma open sana gawan nyo po ito nang action wala pa itong 1week nabasa ko sa description may 1month warranty,1,0,0,1,Bad seller,,,,,,
382,good purple po order ko kulay pink po yung dumating pero sulit nmn dahil affordable lng,0,1,1,0,Sulit nmn dahil affordable,,,,,,
383,napaka unsatisfying ng product niyo lalo na ung mystery box sana di na lang ako bumili sainyo,1,0,0,0,Unsatisfying product,,,,,,
384,na received ko na pero wala yung sinasabi niyong glue  gift,0,1,0,0,Wala,,,,,,
385,sabi ko kay seller na mali pinadala wala man lang action kulet mo seller pagdating dto nagchat agad ako kaloka ka mas makapal p mukha ni seller sa tsinelas sa true lang,0,0,0,1,Wala man lang action,,,,,,
386,nakakasad lang kasi mali ang kulay na dumating white ang order ko kasi favorite color ko kaso black ang dumating sana next time po check nyo yung items,0,1,0,0,Mali ang kulay,,,,,,
387,poor ang pangit ng packaging alam naman ng seller na babasagin ang gamit bakit hindi binalot ng selopin na makapal at isa pa ung na click ko ung crack screen protection nag charge agad ng 200 pero hindi ko alam kung bakit wala akong makita,0,1,0,0,Pangit ng packaging,,,,,,
388,hndi tugma sa kinuha namin purpleblack order ko ang dumating black bago kayo mag order i confirm nyu sa seller kase hndi sila susunod sa gusto nyu yun lang pis awt awit sa seller mabilis naman dumatin yun lang ang maganda,0,1,0,0,Hindi tugma,,,,,,
389,sayang pera amoy plastic poor quality,1,0,1,0,Sayang pera amoy plastic,,,,,,
390,okay sanakaso kulang pinadala nilang itemssb ko pa double check ehhd cguro binasa ng ayoshaynako,0,1,0,0,Kulang pinadala,,,,,,
391,akala kopa naman magic lip balm di pala  para siyang matte at walang naiiwan na stain pag binura asan yung magic dun  dami kopa naman binili nakakadry pa ng lips,1,0,0,0,Akala kopa naman magic lip balm,,,,,,
392,manipis sakto lang din sa price sayang triny ng asawa ko isuot sakto lang sa kanya kaso nung itry niya yung zipper sira pala natanggal din yung zipper pero thank you pa din,1,0,1,0,Sakto lang din sa price sayang,,,,,,
393,sira po yong pinadala yong mystery item nagmessage ako pero walang response sana naman cheneck muna bago iship,1,0,0,1,Walang response and sira,,,,,,
394,bakit order ko 2 litters na color gray black binigay nyo 1litter na color blue,0,1,0,0,Mali ang kulay,,,,,,
395,naship agad malambot naman but ung sides ng slippers pataas and not comfy for me kapag nilalakad tumatama sa big toe ung strap and medyo masakit sakin pero okay na since it is cheap i guess you get what you paid for,1,1,1,0,Okay na since it is cheap,,,,,,
396,may pag ka oily base thank u po s shopee at kay sellerpati rin s nagdliverngustuhan ng anak ko itonbabanguhan ciaang wla lng tlgang amoy ung inorder kokya d n ako omorder ng pbngo d2 s shop nila,1,0,0,0,Walang amoy,,,,,,
397,not good kulang nang isang item order parcel nakaka disappointed talaga,0,1,0,0,Kulang nang isang item,,,,,,
398,dumating ng buo kaso naging christmas light kumukurap kurap masaket sa mata pano to magagamet ng maayos paki ayos nmn po yung packaging siguro na alog sya or sadyang sira na yung bumbilya nya sa loob,1,1,0,0,Sira na yung bumbilya nya sa loob,,,,,,
399,010 super ingay nung neck fan pero super hina ng lumalabas na hangin hindi rin gumagana left side ng fan,1,0,0,0,Super ingay,,,,,,
400,white yung pinaka hindi magandang kulay dahil kitangkita yung detachable foam mukang maganda yung bra sa photo pero sa personal di mo siya kayang suotin ng yun lang para pang gym mukang joke yung bralette,1,0,0,0,Mukhang joke,,,,,,
401,huhu maling shade po nabigay nyo excited pa naman ako na dumating to,0,1,0,0,"Wrong color received, indicates delivery issue (related to order accuracy).",,,,,,
402,sira agad kahit 3 time ko pang nagamit sobrang nakakainis gusto ko pa namannnn yunh color huhuhuhuhu sana mapalitann huhuhu dont know,1,0,0,0,"Product broke quickly, indicating a quality issue.",,,,,,
403,wag kayo bibili sa shop na to di matino seller nag sesend ng items na di naman yon ang order tapos pag nag ask ka for refund papabayaran pa yung maling utem na sinend nya almost 700 pesos item very disappointed,0,0,0,1,"Negative feedback about seller's behavior, sending wrong items and poor refund process.",,,,,,
404,waste of time if magrereturn pa,0,0,0,0,Implies a negative experience but lacks specific aspect; returning an item is generally related to delivery (return process).,,,,,,
405,poor quality blue un order ko black binigay nyo sira p un dlwa sayang ang peratas un pink luma n,1,0,1,0,"Multiple issues: Poor quality, wrong color, damaged product, and a waste of money.",,,,,,
406,ang tagal rin dumating neto 33 ko pa inorder tas ngayon lang dumating tyaka pangit my damage sya sa bandang gilidran tyaka at a front dinn ayoko na ulit mag order sa shop neto kahit mora pangit naman nung quality sana naman seller tingnan nyo muna bago ipa deliver,1,1,0,0,"Multiple issues: Late delivery, poor quality, and damaged product.",,,,,,
407,mukha bang yeezy slides ba yan awit sa seller,1,0,0,0,"Comment on the product appearance, indicating a quality issue, with a slight negative sentiment towards the seller.",,,,,,
408,violet order pink dumating isa sira pa,1,1,0,0,Multiple issues: Wrong color and damaged product.,,,,,,
409,1 item not the color that i ordered one item is not what i ordered and gusto ni seller ireceived ko nlng at click delivered ang maling item returning the item is a big hassle hndi na uulit,0,1,0,1,"Multiple delivery issues (wrong item, wrong color) and negative seller behavior (wanting confirmation despite errors).",,,,,,
410,wala ung unang picture un sau pond ko gusto ang amoymabango p ang cologne na tag 15pesos ung 2nd photo un sa ibang shop ko binili my hawig sa orig ang amoy pro tong sau seller manlng kaht konting amoysayang,1,0,0,0,Comparing the product to something else because the smell/scent is missing or bad.,,,,,,
411,010 weak maganda reviews nya pero reality it doesnt work pero maybe panget lang yung nabigay sakin pero it doesnt work talaga,1,0,0,0,"Product doesn't work, indicating a quality issue despite good reviews (potential false advertising).",,,,,,
412,look is deceiving talaga iba sya sa picture sa actual na slippers ka sad sa picture may logo ng adidas ng dumating wala na scam na naman ako sa shopee,1,0,0,0,"Product appearance differs from the picture, feels like a scam.",,,,,,
413,not working tas matagal pa second order koto pero bat naman ganon,1,0,0,0,"Product not working and previous orders are also experiencing issues, which implies product.",,,,,,
414,scam sira yung product defective,1,0,0,0,Product is defective and it's being consider a scam,,,,,,
415,scammer ampt blush on inorder ko tsaka make up brush set ang binigay lang set ng make up brush binayaran ng buo binigay kulang,0,1,0,1,Item is incomplete being scam,,,,,,
416,thin hays  kulang ng 10pcs order ko nag payment first pa naman ako tapos ng chat kay seller na please double count my items  at eto na  naipadala na dito sa cebu pero kulang  sakto naman binayad ko tapos nauna pa yong bayad  pano na,0,1,0,1,Item incomplete with concern to the seller to double count item,,,,,,
417,black red pink kulang yung item,0,1,0,0,Incomplete order,,,,,,
418,fast delivery not true to its sizes 3885 lahat ng orders ko pero yung skin color lang ang fit talaga yung black pwede na yung pink sobrang liit talaga hindi na masuot though ang nakaprint na size is 38 even sa pouch pero mali talaga ang sukat ng mismong product,1,1,0,0,"Fast delivery, but the product size is not accurate.",,,,,,
419,good im not totally sa satisfied because the glue was spill siguro kasi maluwag ang takip neto when i open the box i saw na wala ng natira sa isang bottle ng glue yung dalawa naman is may bawas na maybe natapon din yung laman kasi kalahati na sya,1,0,0,0,Glue spilled or reduce inside.,,,,,,
420,d naman nag bblack kapag nasa arawtsaka d q naman to inorder letche ang pangittt sobraaa,1,1,0,0,"Not the item ordered, does not function as advertised, bad quality.",,,,,,
421,naka disapoint kayu hindi sya maganda nakaka disapoint,1,0,0,0,Does not look good and disappointing,,,,,,
422,nasira agad sya first try palang sa pinsan q haha,1,0,0,0,Item is easy to be broken at first try,,,,,,
423,thin wrong size i ordered xxl but i received medium only tapos yung isang nakalagay na size ginupit pa nga haaays,1,0,0,0,Product is thin and a different size.,,,,,,
424,goods un item accurate ung description  legit at swak sa budget  nag ssend ng picture bago i ship just to be sure na accurate ung item lalo na sa gnyang presyo  very responsive si seller  mabilis at maaus ung shipping  well packaged ang item eto,1,1,1,1,"Good product, legit, affordable, good communication, shipping and service",,,,,,
425,ilang days palang sira na agad hays sana po if you really checked well how about those buyers na they invest trust this kinda disappointing tho,1,0,0,1,Item is easily broken being dissapointed,,,,,,
426,bakit po ganyan lang nung binuksan all white lang po sya please answer po sira po ba,1,0,0,0,Not working and doesn't have a color,,,,,,
427,d nmn ganong epektibo yung product parang laroan lg mabilis masira pag kagamit q natanggal agad then d sya nakakahiya curl maayos,1,0,0,0,Not effective easy to be broken.,,,,,,
428,this is my 4th time buying on this shop and unfortunatelythis is the second time na defective itemlast time crack ringlightngayon naman crack ring light plus loose tripodiba pa yung tip unlike the one i ordered beforethis is too much,1,0,0,0,Defect item being received,,,,,,
429,nascam ako ng shop na ito 2 item order ko isa lang pinadalanag messege ako hindi kau nagreply inipon ipon pa ng dalawa kong anak ung pambili nila ng tsinelas ang ending isa lang pinadala nyo,0,1,0,1,Scam incomplete orders and not being replied,,,,,,
430,sobrang nipis po pala ang bilis mapunit aka ko makapal kase ganun yung sa picture tapos sobrang liit pala tapos yung white wallpaper may damages din po,1,0,0,0,Easy to tear too small has damages,,,,,,
431,1 anonto random scent lg ginagawa nyo hahaha napaka cheap,1,0,0,0,The product has different scent.,,,,,,
432,sobrang maingay nkaka sakit ng ulot sobrang hina din ng hangin sorry po,1,0,0,0,Noisy and weak,,,,,,
433,not good grabe seller nito napaka unresponsive nareciv ko item oct 31 tapos finile ko to return ung item pero hnd pinipick up ni courier puro lang text lahat gnwa q na naka 3 attemptt ako to file the return kaso ayun nga gang 3 file lang pla ng ako,0,0,0,1,Not good seller and unrensponsive,,,,,,
434,poor basang basa pagdating kita nmn sa vid masyadong sininsin pagkakapack di nakakatuwa tagal ko na naorder ng ganto not sure if same seller but this is really dissapointing,1,1,0,0,Product is already wet when it was received and has bad packaging being disappointing,,,,,,
435,panget fake news  plum yung order ko dapat purple yung lalagyanan pero ang dumating color pink then hindi naman long lasting  i am very disappointed tapos wala pa ng spatula,1,0,0,0,product is scam because it wasnt the color being order and its not long lasting,,,,,,
436,thank you poang ganda po ng quality,1,0,0,0,Thank you the quality is good,,,,,,
437,x photos and videos are not related kung hindi mahaba ang pasensya niyo wag na kayo mag order dito kasi its either sira ang item or gumagana lang kapag naka charge will not recommend this shop and i will not order again,1,0,0,0,The product received doesnt work or if it does it needs to be on charger,,,,,,
