Review #,Review,product,delivery,price,service,explanation,,,,,
361,di ko na napicturan yung item excited kasi yung mga ate ko pero maganda sya sulit ang 28pesos will order again soon salamat seller and courier salamat shopeeeeeee,1,0,1,0,Product feedback good sulit,,,,,
362,okay sya maganda ganda ng klase ng pagka wallpaper nya di sya wallpaper eh basta maganda sya ganda rin packaging,1,0,0,0,Product is good and maganda.,,,,,
363,smooth this is my second order nagustuhan ng anak kong isa kaya gusto din nung isa actually 4 yung order ko kaso nalabahan ko na yung isa thank you very much maraming salamat shopeekaso bakit ganon mali yung size 3885now ko lang napansin binigay is same size dun sa una,1,0,0,0,product size,,,,,
364,very accommodating seller nagustuhan ng anak ko super ganda ng quality well packed and secured pa yung item,1,0,0,1,product good quality,,,,,
365,gandang item nakuha ko bigay ko 5star at saka ang lambot ng tela okay to saakin thank you seller,1,0,0,0,Item is lambot -soft- Okay- Product is good.,,,,,
366,sa susunod pag bumili ako hindi yung masyadong mahaba hahhaha nakakailang pala pero all goods lalo na sa design pati quality ng material wellpackaged pa tapos mabilis nadeliver,1,1,0,0,The material is of good quality -Good Delivery: Mabilis.,,,,,
367,not able to take pics at nilabhan agad pero magandaaa sya drifit tela nya and fits really well to my hubby thanks sa susunod ulit,1,0,0,0,Product is good and fits well.,,,,,
368,super ganda ng product will order soon again,1,0,0,0,Excellent prodcut,,,,,
369,nice maganda siya mabilis mag connect at maganda yung sound pero mag ingat lang sa paghawak kasi ma tatouch mo yung sensor at mag pa playpause siya but this is only the first use i dont know if its really good until it last long or ma try ko siya,1,0,0,0,Excellent.,,,,,
370,thank you seller lahat nakabalot ng maayos and walang sira kumpleto nakuha kong orders sa susunod po ulit,0,0,0,1,Well packaged.,,,,,
371,complete orders and varion btw about the product magandaa sha rubber po sila then it arrived in a good conditon maayos po shaa as in sorry if i dont have pics na because nakuha na sha sakin ng costumer ko til,1,0,0,0,Excellent,,,,,
372,magaganda sila i will order again,1,0,0,0,Good feedback,,,,,
373,ang gaganda po thank you seller,1,0,0,0,Quality feedback.,,,,,
374,got it in 4 days legit ang ganda and nakaka kuha tlga ng particles im inlove with it now thanks seller,1,1,0,0,Legit = product is legit; Ganda - is maganda and delivery in 4days; delivery.,,,,,
375,saktongsakto sa anak ko at nagustuhan niya talagasana magtagalthank you seller for being responsive,1,0,0,1,Thank you = Service.,,,,,
376,hi good afternoon po ask ko lng po chinarge ko na po sya kase dpo umandar pero but battery down yong lumalabas po at d lumabas yong charge battery nya po actually kakarecieve ko lng po now to sa delivery man po,1,0,0,0,Product is defective (battery not charging).,,,,,
377,super legit guyss pabudol nakyoo,0,0,0,0,No aspect,,,,,
378,i ordered hw print but the print i received was bench body ok na sana coz the seller indicated that the designs are random but the problem is one item is not stretch what a waste for sure my son wont be able to wear it and my advice to,1,0,0,0,Product is not stretchable.,,,,,
379,ang mura hehe sa halagang 1 lang sht salamat sellerrrr,0,0,1,0,Price related term- mura.,,,,,
380,super bilis ng delivery na gamit ko siya sakto nanganak yung dog ko super cute be mine by kaownah i knew you dont keen on me you are not interested in me but i will not give up im very good person and you see it alredy but it seems,0,1,0,0,Bilis Ng delivery fast delivery,,,,,
381,sobrang effective sya maraming dumi nakuha sa carpets namin this is by far my best purchase this 2022,1,0,0,0,Product has high effectiveness.,,,,,
382,di halata na may mascara peru parang lumalabo kunti lang paningin ko  makes your lashes long,1,0,0,0,Quality of product.,,,,,
383,maganda yung tunog parang naka sound system sobrang sulit 188 ko,1,0,1,0,Product -maganda sulit = affordable or mura.,,,,,
384,kompleto yung dumating na order ko at sakto ayon sa napili kong designmalaki yung net actually kaso nga lang ay yung higaan niya medyo manipis nga lang pero keri na din siguro,1,0,0,0,Product Review.,,,,,
385,thank u seller ang ganda nung product di kuna na picturan  i will order again,1,0,0,0,Excellent prodcut,,,,,
386,receive my parcel in good condition walang damage 5 star pra sken tnx ky seller very accommodating at kuya rider i will order again,0,1,0,1,Accommodating and parcel in good condition.,,,,,
387,all in all maganda siya except the taste or the smell of it,1,0,0,0,Excellent Product,,,,,
388,i received the item after 3 days after ordering it very good ang packaging kasi kahit yung box ay hindi nalukot so safe na safe si product thank you for a very detailed manual para madali namin itong maassemble kudos to seller,0,1,0,1,delivery and product condition,,,,,
389,thank you seller maganda gamitin budget friendly alternative sa mga branded na wet wipes sa market thank you,1,0,1,0,quality and mura,,,,,
390,thank you seller sobrang gandang ng quality excellent quality very accommodating seller wellpacked no damage,1,0,0,1,Excellent quality and accommodating,,,,,
391,worth the prize sakto lang ang tela kaso hindi sya talagang xxl  medyo maliit sya siguro pang teen size oo so far okay naman sya salmat kay kuyang rider at kay seller,1,0,1,0,Worth the price and tela.,,,,,
392,tablet is working good sulit sa budget malako at maganda thank you seller,1,0,1,0,product - sulot and maganda and mura sa budget.,,,,,
393,ang ganda matibay and the quality is excellent kase stretchable siya and thick fit na fit lang talaga sa akin worth it siya guys,1,0,0,0,ang ganda matibay- product is okay,,,,,
394,good mukhang matibay di ko pa na trtry bongga kasyang kasya sa maliit na bag will order again sana tumagal sakin,1,0,0,0,Product,,,,,
395,good naman lahat sizes at kulay tama lahat ulit ako nag order soon mabilis pa naiship at naideliver thanks seller at kuyang nagdeliver,0,1,0,1,Product and delivery.,,,,,
396,buti nalang meron din sila nito nawala ko kasi yubg sakin cute nya good quality at ang bilis pa ng shiping nya nag order ako last week lang na receive ko sept23 ang bilis lang talaga nya thank you so much po sa shop nato excellent quality and very accommodating,1,1,0,1,The item is cute and bilis pa ng shipping .,,,,,
397,thank you seller received ko na yung items in good condition well packaged yung item thank you din ate rider ambait mo talaga keep safe,0,1,0,1,Excellent packed ang mabait rider.,,,,,
398,maganda po thank you kaso dapat pala ng add pa po pala ako ng size,1,0,0,0,excellent product.,,,,,
399,maganda siya at affordable pa kaso para nga lang siya sa mga maliliit at hindi malalapad na paa maganda siya at affordable pa kaso para nga lang siya sa mga maliliit at hindi malalapad na paa,1,0,1,0,Product is affordable,,,,,
400,all goods bilis dumating thankyouu pang 10 times kona umorder dito hahhaha baka naman may pa free sa mga suki charizz,0,1,0,0,Bilis dumating - Delivery.,,,,,
401,my second order sa shop na toganda nang quality makapal at subrang dikit nyavery reccomended ang shop na tothank you seller,1,0,0,1,The review focuses on the product's quality (ganda nang quality, makapal) and recommends the seller, indicating good service.,,,
402,thank you so much seller natanggap ko na lahat ang orders ko maraming salamat din shopee five stars as always god bless us always,0,0,0,1,The review expresses gratitude to the seller and Shopee, focusing on service without mentioning specific product features.,,,,
403,mint greenlgray  lgraypale green ang ganda niya solid talaga yung bag thankyou po seller sa uulitin po,1,0,0,1,The review highlights the bag's aesthetic appeal (ganda niya, solid) and thanks the seller, indicating positive product and service feedback.,,,
404,ang bilis ng deliver thank you seller at kay manong na nagdeliver,0,1,0,1,The review praises the delivery speed (ang bilis ng deliver) and thanks the seller and delivery person, focusing on the delivery and service aspects.,,,,
405,ok namn sya punit punit nga lang yong plastik ng jt at hndi sya nka karton nkaplastik lang ayus na din po mura lang kasi slamat seller at sa nag deliver,1,1,1,1,"This review mentions product (""ok namn sya"") and delivery (punit punit nga lang yong plastik) and price (mura lang kasi) and give thanks to seller and the delivery person (salamat seller at sa nag deliver).",,,,,
406,okay naman siya kaso hindi maganda ang pag ka pack niya nayupi ang cartoon ng phone sana next time maayos na kakarating lang today sana tumagal siya sakin at sana maganda naman quality niya,1,1,0,0,This review contains comments about product quality and concerns about the packaging.,,,,,
407,size 39 fits on my mom but her real size is 38 size 40 didnt fit well on my feet but its ok pambahay nalang kaso lang yung black kasi ipapang gift ko sana at 40 din ang size kaso bka magreklamo so akin nalang din,1,0,0,0,This review focuses on product features, specifically the sizing and fit of the items.,,,,
408,good and excellent quality very accommodating sellerwellpackaged item shipped immediately will order again for sure recommend ko ang products nila thumbs up super happy talaga ako promise thank you,1,1,0,1,The review praises product quality (good and excellent quality), seller service (very accommodating), and shipping speed (shipped immediately).,,,
409,sobrang mura na nya promise since sale ko nabili sa halagang 128 pesos ay nakabili ako ng dalawa para sa partner ko maganda kaso sakto lang yung size nya buti xxl nabili ko,1,0,1,0,This review focuses on the price (sobrang mura na nya), product's size (sakto lang yung size nya).,,,,
410,thank you nagustohan po ng kuya cofy mejo maliit nga lang at mejo manipis but its good for its price good job,1,0,1,0,The review appreciates the product but also notes the price and the size.,,,,,
411,nice thanks po maganda pa,1,0,0,0,This review primarily focuses on positive feedback about product features, expressing satisfaction with its attractiveness.,,,,
412,kinabahan ako kasi yung parang bubble wrap is andon lang sa pinakang takip ng bote so kinabahan ako kasi akala ko sira but okay sya and sobrang laki sabi ni nanay pwede na uminom lahat nf kaklase ko sa sobrang laki hahahah tnx pi,1,1,0,0,This review mentions the packaging concern and the size.,,,,,
413,pero excellent texture ng product ang ganda d pa lang namin naiikabit sa wall pero ang ganda talaga,1,0,0,0,This review talks about the texture of the product.,,,,,
414,not yet rachargable yung order ko pero need ng battery yung dumating but ok lng,1,0,0,0,This review reports on product functionality.,,,,,
415,purple i really love it hindi sya masakit sa paa and very comfortable to wear ill order again thank you seller,1,0,0,1,The review appreciates product's features.,,,,,
416,maganda po sya saktong sakto lang yong size sana pala nag add ako ng onehehe 39 kasi size ng paa ko dapat pala di sakto magaadd pala dapat ng isa next time ulit na order,1,0,0,0,The review appreciated product's features and suggests ordering one size up.,,,,,
417,excilent maganda pag packagemalakastas matagal ma lowbatwill order again thank you legit seller,1,1,0,1,The review points out the excellent packaging.,,,,,
418,okay very nice item walang damage at nagustuhan ng alaga ko very handy din salamat seller,1,0,0,1,The review indicates positive features.,,,,,
419,received today i really love it the quality is good worth it very satisfied ako thank you so much kahit walang tigil ang ulan dito ngayon na edeliver pa rin nang maayos,1,1,0,0,The review appreciates product's quality.,,,,,
420,ok naman xa saan nakakabili ng filter change filter every 3mos daw,1,0,0,0,The review is asking for clarification on the product.,,,,,
